subject,object,maxClinicalTrialPhase
CHEMBL1059,EFO_0000555,4.0
CHEMBL1059,EFO_0004263,4.0
CHEMBL1059,EFO_0003843,4.0
CHEMBL106,EFO_0007228,4.0
CHEMBL106,MONDO_0002041,4.0
CHEMBL106,EFO_0007439,4.0
CHEMBL106,EFO_0007512,4.0
CHEMBL106,EFO_0000764,4.0
CHEMBL106,EFO_0007174,4.0
CHEMBL106,EFO_0000544,4.0
CHEMBL106,EFO_0000616,4.0
CHEMBL106,EFO_1001283,4.0
CHEMBL106,MONDO_0002026,4.0
CHEMBL106,EFO_1000781,4.0
CHEMBL106,EFO_0007310,4.0
CHEMBL106,EFO_0007494,4.0
CHEMBL106,EFO_0005046,4.0
CHEMBL106,EFO_1001282,4.0
CHEMBL106,MONDO_0004975,4.0
CHEMBL106,EFO_1001240,4.0
CHEMBL106,EFO_0000384,4.0
CHEMBL106,EFO_0003103,4.0
CHEMBL106,MONDO_0004992,4.0
CHEMBL106,EFO_0000341,4.0
CHEMBL106,EFO_0007543,4.0
CHEMBL106,MONDO_0002234,4.0
CHEMBL106,EFO_0003917,4.0
CHEMBL106,EFO_1000992,4.0
CHEMBL106,EFO_0000574,4.0
CHEMBL106,MONDO_0013730,4.0
CHEMBL106,EFO_0004233,4.0
CHEMBL106,EFO_0003932,4.0
CHEMBL106,EFO_0000771,4.0
CHEMBL106,EFO_1001413,4.0
CHEMBL106,EFO_0007406,4.0
CHEMBL106,EFO_0009365,4.0
CHEMBL106,EFO_0007157,4.0
CHEMBL106,EFO_0000222,4.0
CHEMBL106,EFO_1001249,4.0
CHEMBL106,EFO_0007211,4.0
CHEMBL1060,EFO_1000906,4.0
CHEMBL1060,HP_0002019,4.0
CHEMBL1060,MONDO_0005180,4.0
CHEMBL1062,EFO_0003917,2.0
CHEMBL1064,EFO_1000359,4.0
CHEMBL1064,EFO_0000713,4.0
CHEMBL1064,EFO_0009441,4.0
CHEMBL1064,EFO_0003060,4.0
CHEMBL1064,EFO_0004264,4.0
CHEMBL1064,EFO_0007405,4.0
CHEMBL1064,EFO_0004319,4.0
CHEMBL1064,HP_0012532,4.0
CHEMBL1064,HP_0002140,4.0
CHEMBL1064,EFO_0002618,4.0
CHEMBL1064,MONDO_0005147,4.0
CHEMBL1064,EFO_0008522,4.0
CHEMBL1064,EFO_0004911,4.0
CHEMBL1064,EFO_0006834,4.0
CHEMBL1064,EFO_0000474,4.0
CHEMBL1064,EFO_0007328,4.0
CHEMBL1064,EFO_0000685,4.0
CHEMBL1064,EFO_0004268,4.0
CHEMBL1064,MONDO_0100096,4.0
CHEMBL1064,EFO_0005669,4.0
CHEMBL1064,EFO_0000764,4.0
CHEMBL1064,MONDO_0008903,4.0
CHEMBL1064,EFO_0003770,4.0
CHEMBL1064,EFO_0001645,4.0
CHEMBL1064,EFO_0004208,4.0
CHEMBL1064,EFO_0008583,4.0
CHEMBL1064,EFO_0003884,4.0
CHEMBL1064,EFO_1001898,4.0
CHEMBL1064,EFO_0009783,4.0
CHEMBL1064,EFO_1001782,4.0
CHEMBL1064,MONDO_0010035,4.0
CHEMBL1064,EFO_1001343,4.0
CHEMBL1064,EFO_0000731,4.0
CHEMBL1064,EFO_1001466,4.0
CHEMBL1064,EFO_0000195,4.0
CHEMBL1064,EFO_1001951,4.0
CHEMBL1064,MONDO_0018997,4.0
CHEMBL1064,EFO_0005672,4.0
CHEMBL1064,MONDO_0004985,4.0
CHEMBL1064,EFO_0000666,4.0
CHEMBL1064,EFO_0000712,4.0
CHEMBL1064,EFO_0008568,4.0
CHEMBL1064,EFO_0001663,4.0
CHEMBL1064,MONDO_0007915,4.0
CHEMBL1064,EFO_0000182,4.0
CHEMBL1064,MONDO_0004992,4.0
CHEMBL1064,EFO_0004192,4.0
CHEMBL1064,EFO_0000649,4.0
CHEMBL1064,HP_0003119,4.0
CHEMBL1064,MONDO_0010557,4.0
CHEMBL1064,MONDO_0001187,4.0
CHEMBL1064,MONDO_0005180,4.0
CHEMBL1064,EFO_0600064,4.0
CHEMBL1064,EFO_0000341,4.0
CHEMBL1064,EFO_0001378,4.0
CHEMBL1064,EFO_0000660,4.0
CHEMBL1064,EFO_0003106,4.0
CHEMBL1064,EFO_1001231,4.0
CHEMBL1064,MONDO_0005277,4.0
CHEMBL1064,HP_0003124,4.0
CHEMBL1064,EFO_0000266,4.0
CHEMBL1064,EFO_0001361,4.0
CHEMBL1064,MONDO_0021118,4.0
CHEMBL1064,EFO_0000702,4.0
CHEMBL1064,MP_0001845,4.0
CHEMBL1064,EFO_1001375,4.0
CHEMBL1064,EFO_0000407,4.0
CHEMBL1064,EFO_0000612,4.0
CHEMBL1064,EFO_0000537,4.0
CHEMBL1064,MONDO_0002009,4.0
CHEMBL1064,EFO_0007486,4.0
CHEMBL1064,EFO_0000574,4.0
CHEMBL1064,EFO_0004211,4.0
CHEMBL1064,MONDO_0005301,4.0
CHEMBL1064,MONDO_0008170,4.0
CHEMBL1064,EFO_0003144,4.0
CHEMBL1064,MONDO_0005149,4.0
CHEMBL1064,MONDO_0008315,4.0
CHEMBL1064,EFO_1000652,4.0
CHEMBL1064,EFO_0000401,4.0
CHEMBL1064,MONDO_0004979,4.0
CHEMBL1064,MONDO_0001056,4.0
CHEMBL1064,EFO_0000095,4.0
CHEMBL1064,MONDO_0007254,4.0
CHEMBL1064,MONDO_0009061,4.0
CHEMBL1064,MONDO_0011382,4.0
CHEMBL1064,EFO_0000275,4.0
CHEMBL1064,EFO_0000342,4.0
CHEMBL1064,EFO_0000319,4.0
CHEMBL1064,EFO_0003914,4.0
CHEMBL1064,HP_0100806,4.0
CHEMBL1064,MONDO_0005148,4.0
CHEMBL1064,MONDO_0001134,4.0
CHEMBL1064,Orphanet_309005,4.0
CHEMBL1064,EFO_0004265,4.0
CHEMBL1064,EFO_0000305,4.0
CHEMBL1064,Orphanet_79211,4.0
CHEMBL1064,EFO_1000657,4.0
CHEMBL1064,EFO_1001121,4.0
CHEMBL1064,EFO_0003876,4.0
CHEMBL1064,EFO_0004197,4.0
CHEMBL1064,MONDO_0004975,4.0
CHEMBL1064,MONDO_0021187,4.0
CHEMBL1064,EFO_0001422,4.0
CHEMBL1064,EFO_0003929,4.0
CHEMBL1064,EFO_0009854,4.0
CHEMBL1064,EFO_0000400,4.0
CHEMBL1067,EFO_0000474,3.0
CHEMBL1067,EFO_0009963,3.0
CHEMBL1067,MONDO_0004985,3.0
CHEMBL1068,MONDO_0005090,4.0
CHEMBL1068,HP_0000713,4.0
CHEMBL1068,EFO_0005230,4.0
CHEMBL1068,HP_0000726,4.0
CHEMBL1068,MONDO_0004992,4.0
CHEMBL1068,EFO_0005762,4.0
CHEMBL1068,MONDO_0002050,4.0
CHEMBL1068,EFO_0000474,4.0
CHEMBL1068,MONDO_0005301,4.0
CHEMBL1068,EFO_0003015,4.0
CHEMBL1068,HP_0001250,4.0
CHEMBL1068,EFO_0004263,4.0
CHEMBL1069,EFO_0000275,4.0
CHEMBL1069,EFO_0004265,4.0
CHEMBL1069,EFO_0008583,4.0
CHEMBL1069,HP_0003124,4.0
CHEMBL1069,EFO_0008586,4.0
CHEMBL1069,EFO_0007148,4.0
CHEMBL1069,EFO_0000195,4.0
CHEMBL1069,EFO_0005672,4.0
CHEMBL1069,MONDO_0005149,4.0
CHEMBL1069,EFO_0003086,4.0
CHEMBL1069,EFO_0000538,4.0
CHEMBL1069,EFO_0000373,4.0
CHEMBL1069,Orphanet_309005,4.0
CHEMBL1069,EFO_0000401,4.0
CHEMBL1069,EFO_0005529,4.0
CHEMBL1069,MONDO_0100096,4.0
CHEMBL1069,EFO_0000694,4.0
CHEMBL1069,EFO_0008585,4.0
CHEMBL1069,EFO_0001645,4.0
CHEMBL1069,EFO_0000319,4.0
CHEMBL1069,EFO_0000712,4.0
CHEMBL1069,EFO_0003914,4.0
CHEMBL1069,EFO_0000400,4.0
CHEMBL1069,MONDO_0005148,4.0
CHEMBL1069,EFO_0000612,4.0
CHEMBL1069,EFO_0003884,4.0
CHEMBL1069,EFO_0003144,4.0
CHEMBL1069,MONDO_0001134,4.0
CHEMBL1069,MONDO_0018965,4.0
CHEMBL1069,EFO_0000537,4.0
CHEMBL107,EFO_0001378,4.0
CHEMBL107,EFO_0000401,4.0
CHEMBL107,EFO_0003884,4.0
CHEMBL107,EFO_0004220,4.0
CHEMBL107,EFO_0007541,4.0
CHEMBL107,EFO_0003818,4.0
CHEMBL107,EFO_0000537,4.0
CHEMBL107,EFO_0000551,4.0
CHEMBL107,EFO_0008586,4.0
CHEMBL107,EFO_0007427,4.0
CHEMBL107,EFO_0005672,4.0
CHEMBL107,MONDO_0004976,4.0
CHEMBL107,EFO_0004616,4.0
CHEMBL107,EFO_0003780,4.0
CHEMBL107,EFO_0000694,4.0
CHEMBL107,EFO_0001422,4.0
CHEMBL107,EFO_0003777,4.0
CHEMBL107,EFO_0004274,4.0
CHEMBL107,EFO_0003144,4.0
CHEMBL107,EFO_1001486,4.0
CHEMBL107,EFO_0005221,4.0
CHEMBL107,EFO_0006803,4.0
CHEMBL107,EFO_0007224,4.0
CHEMBL107,EFO_0000275,4.0
CHEMBL107,MONDO_0004979,4.0
CHEMBL107,MONDO_0100096,4.0
CHEMBL107,EFO_0000319,4.0
CHEMBL107,MONDO_0018088,4.0
CHEMBL107,EFO_0008585,4.0
CHEMBL107,EFO_0003863,4.0
CHEMBL107,EFO_0001645,4.0
CHEMBL107,EFO_0003914,4.0
CHEMBL107,EFO_0003938,4.0
CHEMBL107,EFO_0004264,4.0
CHEMBL107,EFO_0000612,4.0
CHEMBL107,EFO_0009609,4.0
CHEMBL107,EFO_1001404,4.0
CHEMBL107,EFO_0000616,4.0
CHEMBL107,EFO_1001129,4.0
CHEMBL107,EFO_0002687,4.0
CHEMBL107,EFO_0004269,4.0
CHEMBL107,MONDO_0008315,4.0
CHEMBL1070,MONDO_0005178,4.0
CHEMBL1070,EFO_0005755,4.0
CHEMBL1070,EFO_0000685,4.0
CHEMBL1071,EFO_0000685,4.0
CHEMBL1071,MONDO_0005178,4.0
CHEMBL1071,EFO_0002609,4.0
CHEMBL1071,EFO_0005755,4.0
CHEMBL1072,HP_0001250,4.0
CHEMBL1072,EFO_0003086,4.0
CHEMBL1072,MONDO_0005148,4.0
CHEMBL1072,EFO_0003758,4.0
CHEMBL1072,EFO_0003756,4.0
CHEMBL1072,EFO_0000373,4.0
CHEMBL1072,EFO_0004255,4.0
CHEMBL1072,EFO_0003144,4.0
CHEMBL1072,MONDO_0008223,4.0
CHEMBL1072,EFO_0000319,4.0
CHEMBL1072,EFO_0000182,4.0
CHEMBL1072,EFO_0003884,4.0
CHEMBL1073,EFO_0003914,4.0
CHEMBL1073,MONDO_0005148,4.0
CHEMBL1073,EFO_0003884,4.0
CHEMBL1073,EFO_0000400,4.0
CHEMBL107360,MONDO_0002009,2.0
CHEMBL107367,EFO_0001422,2.0
CHEMBL107400,Orphanet_43,2.0
CHEMBL107400,MONDO_0015339,2.0
CHEMBL107430,EFO_0000224,2.0
CHEMBL1075,EFO_0000275,4.0
CHEMBL1075,EFO_0004269,4.0
CHEMBL1075790,EFO_0000319,-1.0
CHEMBL1075834,EFO_0000404,2.0
CHEMBL1076211,HP_0002829,3.0
CHEMBL1076211,HP_0003419,3.0
CHEMBL1076211,HP_0001257,3.0
CHEMBL1076211,HP_0003326,3.0
CHEMBL1076263,EFO_0003047,2.0
CHEMBL1076263,EFO_0004220,2.0
CHEMBL1076903,MONDO_0007079,4.0
CHEMBL1076903,EFO_0004319,4.0
CHEMBL1076903,EFO_0002610,4.0
CHEMBL1076903,EFO_0005672,4.0
CHEMBL1076903,MONDO_0008903,4.0
CHEMBL1076903,MONDO_0002491,4.0
CHEMBL1076903,EFO_0007191,4.0
CHEMBL1076903,EFO_1000906,4.0
CHEMBL1076903,EFO_0004329,4.0
CHEMBL1076903,Orphanet_98757,4.0
CHEMBL1076903,MONDO_0004992,4.0
CHEMBL1076903,EFO_0003768,4.0
CHEMBL1076903,EFO_0001071,4.0
CHEMBL1076903,MONDO_0100339,4.0
CHEMBL1076903,EFO_0003890,4.0
CHEMBL1076903,EFO_0004701,4.0
CHEMBL1076903,EFO_0003966,4.0
CHEMBL1076903,MONDO_0005180,4.0
CHEMBL1076903,EFO_0005411,4.0
CHEMBL1076903,MONDO_0005090,4.0
CHEMBL1076903,MONDO_0004975,4.0
CHEMBL1076930,EFO_0004239,2.0
CHEMBL1077,HP_0200026,4.0
CHEMBL1077,MONDO_0005129,4.0
CHEMBL1077,EFO_0001365,4.0
CHEMBL1077,MP_0001845,4.0
CHEMBL1077,MONDO_0001330,4.0
CHEMBL1077,EFO_0003843,4.0
CHEMBL1077,EFO_0005752,4.0
CHEMBL1077,EFO_1000906,4.0
CHEMBL1077,MONDO_0007935,4.0
CHEMBL1077,EFO_0007141,4.0
CHEMBL1077896,EFO_0003843,4.0
CHEMBL1077896,HP_0012532,4.0
CHEMBL1077896,EFO_0007355,4.0
CHEMBL1077896,MONDO_0005178,4.0
CHEMBL1077896,MONDO_0001572,4.0
CHEMBL1077896,EFO_0003869,4.0
CHEMBL1077896,EFO_0003931,4.0
CHEMBL1077896,EFO_0009507,4.0
CHEMBL1077896,EFO_0002950,4.0
CHEMBL1077896,EFO_0009620,4.0
CHEMBL1077896,MONDO_0001056,4.0
CHEMBL1077896,HP_0003040,4.0
CHEMBL1077896,HP_0003470,4.0
CHEMBL1077896,MONDO_0004992,4.0
CHEMBL1077896,EFO_0009676,4.0
CHEMBL1077896,EFO_0001358,4.0
CHEMBL1077896,MONDO_0008170,4.0
CHEMBL1077896,EFO_0005251,4.0
CHEMBL1077896,EFO_0006859,4.0
CHEMBL1077896,HP_0000138,4.0
CHEMBL1077896,MONDO_0007254,4.0
CHEMBL1077896,HP_0030834,4.0
CHEMBL1077896,HP_0000023,4.0
CHEMBL1077896,EFO_0007149,4.0
CHEMBL1077896,HP_0002027,4.0
CHEMBL1077896,HP_0002017,4.0
CHEMBL1077896,HP_0001822,4.0
CHEMBL1077896,EFO_0007486,4.0
CHEMBL1077896,EFO_1001909,4.0
CHEMBL1077896,EFO_0004616,4.0
CHEMBL1077896,EFO_1001250,4.0
CHEMBL1078178,EFO_0000479,4.0
CHEMBL1078178,EFO_0002429,4.0
CHEMBL1078178,EFO_0002430,4.0
CHEMBL1078178,EFO_0003060,4.0
CHEMBL1078178,MONDO_0044903,4.0
CHEMBL1078178,MONDO_0005184,4.0
CHEMBL1078261,HP_0000020,4.0
CHEMBL1078261,HP_0000103,4.0
CHEMBL1078261,EFO_1000781,4.0
CHEMBL1078549,EFO_0005676,3.0
CHEMBL1078685,EFO_0000401,2.0
CHEMBL1078685,EFO_0009104,2.0
CHEMBL107874,MONDO_0010726,2.0
CHEMBL1079,EFO_0003843,4.0
CHEMBL1079,HP_0001257,4.0
CHEMBL1079,EFO_0000756,4.0
CHEMBL1079,MONDO_0043510,4.0
CHEMBL1079,MONDO_0100431,4.0
CHEMBL1079,MONDO_0005475,4.0
CHEMBL1079,MONDO_0002959,4.0
CHEMBL1079175,MONDO_0008903,2.0
CHEMBL1079175,EFO_0000756,2.0
CHEMBL1079175,EFO_0005221,2.0
CHEMBL1079175,MONDO_0011962,2.0
CHEMBL1079175,EFO_0001663,2.0
CHEMBL1079175,EFO_0000308,2.0
CHEMBL1079175,EFO_0000403,2.0
CHEMBL1079175,MONDO_0005411,2.0
CHEMBL1079175,MONDO_0021063,2.0
CHEMBL1079175,MONDO_0004992,2.0
CHEMBL1079175,EFO_0000681,2.0
CHEMBL1079175,MONDO_0007254,2.0
CHEMBL1079175,EFO_0000095,2.0
CHEMBL1079175,EFO_0004252,2.0
CHEMBL1079175,EFO_0000305,2.0
CHEMBL1079175,EFO_0003060,2.0
CHEMBL1079175,EFO_0000181,2.0
CHEMBL1079175,EFO_0006861,2.0
CHEMBL1079175,EFO_1000657,2.0
CHEMBL1079175,EFO_0000182,2.0
CHEMBL1079175,EFO_0000616,2.0
CHEMBL1079175,EFO_0003050,2.0
CHEMBL1079175,EFO_0005537,2.0
CHEMBL1079175,MONDO_0100342,2.0
CHEMBL1079593,EFO_0000588,1.0
CHEMBL1079593,EFO_0000574,1.0
CHEMBL1079742,EFO_0003060,4.0
CHEMBL1079742,EFO_0005537,4.0
CHEMBL1079742,EFO_0000632,4.0
CHEMBL1079742,EFO_0002501,4.0
CHEMBL1079742,MONDO_0003060,4.0
CHEMBL1079742,EFO_0002618,4.0
CHEMBL1079742,EFO_0000691,4.0
CHEMBL1079742,MONDO_0005411,4.0
CHEMBL1079742,MONDO_0002158,4.0
CHEMBL1079742,MONDO_0007576,4.0
CHEMBL1079742,MONDO_0002974,4.0
CHEMBL1079742,EFO_0005567,4.0
CHEMBL1079742,EFO_0000181,4.0
CHEMBL1079742,EFO_0005221,4.0
CHEMBL1079742,MONDO_0004992,4.0
CHEMBL1079742,MONDO_0002367,4.0
CHEMBL1079742,EFO_0001422,4.0
CHEMBL1079742,MONDO_0001187,4.0
CHEMBL1079742,EFO_0000616,4.0
CHEMBL1079742,MONDO_0003268,4.0
CHEMBL1079742,EFO_0000305,4.0
CHEMBL1079742,EFO_0000519,4.0
CHEMBL1079742,EFO_1000657,4.0
CHEMBL1079742,EFO_1001465,4.0
CHEMBL1079742,MONDO_0021063,4.0
CHEMBL1079742,MONDO_0000521,4.0
CHEMBL1079742,MONDO_0044926,4.0
CHEMBL1079742,MONDO_0004986,4.0
CHEMBL1079742,MONDO_0008903,4.0
CHEMBL1079742,EFO_0000182,4.0
CHEMBL1079742,EFO_1000158,4.0
CHEMBL1079742,EFO_0006859,4.0
CHEMBL1079742,MONDO_0008315,4.0
CHEMBL1079742,MONDO_0002898,4.0
CHEMBL1079742,Orphanet_733,4.0
CHEMBL1079742,MONDO_0011962,4.0
CHEMBL1079742,EFO_0000681,4.0
CHEMBL1079742,EFO_0000756,4.0
CHEMBL1079742,EFO_0003050,4.0
CHEMBL1079742,EFO_0003833,4.0
CHEMBL1079742,EFO_0002499,4.0
CHEMBL1079742,EFO_1001951,4.0
CHEMBL1079742,MONDO_0007254,4.0
CHEMBL1079742,MONDO_0008170,4.0
CHEMBL1079742,EFO_0000588,4.0
CHEMBL1079742,MONDO_0020634,4.0
CHEMBL1079742,EFO_0000308,4.0
CHEMBL1079742,EFO_0000571,4.0
CHEMBL1079742,EFO_0000640,4.0
CHEMBL1079742,EFO_0000365,4.0
CHEMBL1079742,MONDO_0002087,4.0
CHEMBL1079742,MONDO_0002691,4.0
CHEMBL1079742,EFO_0000708,4.0
CHEMBL1079905,EFO_0003888,2.0
CHEMBL108,EFO_0000764,4.0
CHEMBL108,EFO_0005230,4.0
CHEMBL108,EFO_0000474,4.0
CHEMBL108,MONDO_0002050,4.0
CHEMBL108,MONDO_0015643,4.0
CHEMBL108,MONDO_0005090,4.0
CHEMBL108,EFO_0009963,4.0
CHEMBL108,EFO_0006911,4.0
CHEMBL108,MONDO_0100096,4.0
CHEMBL108,HP_0000726,4.0
CHEMBL108,HP_0001250,4.0
CHEMBL108,EFO_0004263,4.0
CHEMBL108,MONDO_0005180,4.0
CHEMBL108,EFO_0002610,4.0
CHEMBL108,EFO_1001219,4.0
CHEMBL108,MONDO_0004985,4.0
CHEMBL108,EFO_0004197,4.0
CHEMBL1082,EFO_0000191,4.0
CHEMBL1082,EFO_1001272,4.0
CHEMBL1082,EFO_0003106,4.0
CHEMBL1082,MP_0001845,4.0
CHEMBL1082,EFO_0003030,4.0
CHEMBL1082,EFO_0005952,4.0
CHEMBL1082,EFO_0008572,4.0
CHEMBL1082,HP_0003419,4.0
CHEMBL1082,MONDO_0018076,4.0
CHEMBL1082,EFO_0007328,4.0
CHEMBL1082,MONDO_0100096,4.0
CHEMBL1082,EFO_1001034,4.0
CHEMBL1082,MONDO_0000565,4.0
CHEMBL1082,EFO_0003102,4.0
CHEMBL1082,EFO_0009784,4.0
CHEMBL1082,EFO_0000729,4.0
CHEMBL1082,HP_0001082,4.0
CHEMBL1082,EFO_0003843,4.0
CHEMBL1082,MP_0001914,4.0
CHEMBL1082,EFO_0003033,4.0
CHEMBL1082,EFO_0001074,4.0
CHEMBL1082,EFO_0009454,4.0
CHEMBL1082,EFO_0003103,4.0
CHEMBL1082,HP_0002014,4.0
CHEMBL1082,EFO_0007456,4.0
CHEMBL1082,EFO_1001345,4.0
CHEMBL1082,EFO_0001073,4.0
CHEMBL1082,EFO_0000519,4.0
CHEMBL1082,EFO_0008533,4.0
CHEMBL1082,EFO_0006859,4.0
CHEMBL1082,MONDO_0001187,4.0
CHEMBL1082,EFO_1000049,4.0
CHEMBL1082,EFO_1000961,4.0
CHEMBL1082,EFO_0003833,4.0
CHEMBL1082,EFO_0007503,4.0
CHEMBL1082,EFO_1001141,4.0
CHEMBL1082,EFO_0005323,4.0
CHEMBL1082,EFO_0007219,4.0
CHEMBL1082,MONDO_0001475,4.0
CHEMBL1082,MONDO_0024355,4.0
CHEMBL1082,EFO_0000649,4.0
CHEMBL1082,EFO_1001216,4.0
CHEMBL1082,HP_0011110,4.0
CHEMBL1082,EFO_0000771,4.0
CHEMBL1082,EFO_0000574,4.0
CHEMBL1082,MONDO_0004979,4.0
CHEMBL1082,MONDO_0002258,4.0
CHEMBL1082,EFO_1000025,4.0
CHEMBL1082,DOID_7551,4.0
CHEMBL1082,EFO_1001313,4.0
CHEMBL1082,MONDO_0005271,4.0
CHEMBL1082,EFO_0003932,4.0
CHEMBL1082,EFO_0000217,4.0
CHEMBL1082,EFO_0004992,4.0
CHEMBL1082,EFO_0000544,4.0
CHEMBL1082,EFO_0007205,4.0
CHEMBL1082,EFO_1001391,4.0
CHEMBL1082,EFO_0004607,4.0
CHEMBL1082,EFO_0007486,4.0
CHEMBL1082,HP_0001945,4.0
CHEMBL1082,EFO_0002499,4.0
CHEMBL1082,EFO_0005741,4.0
CHEMBL1082,MONDO_0000327,4.0
CHEMBL1082,EFO_0006505,4.0
CHEMBL1082,HP_0100790,4.0
CHEMBL1082,EFO_0007444,4.0
CHEMBL1082354,EFO_0007144,2.0
CHEMBL1082407,EFO_1001469,4.0
CHEMBL1082407,EFO_0007532,4.0
CHEMBL1082407,EFO_0001421,4.0
CHEMBL1082407,MONDO_0008315,4.0
CHEMBL1082407,EFO_0001663,4.0
CHEMBL1082407,EFO_0000349,4.0
CHEMBL1082407,EFO_0003086,4.0
CHEMBL1082407,MONDO_0004992,4.0
CHEMBL1082407,MONDO_0008170,4.0
CHEMBL1082407,MONDO_0100096,4.0
CHEMBL1082407,EFO_0000616,4.0
CHEMBL1082407,EFO_0000673,4.0
CHEMBL1082407,EFO_0000196,4.0
CHEMBL1082407,EFO_0002618,4.0
CHEMBL1082407,EFO_0000182,4.0
CHEMBL1082407,EFO_0005537,4.0
CHEMBL1082407,MONDO_0001187,4.0
CHEMBL1082407,EFO_0000313,4.0
CHEMBL1082407,MONDO_0007254,4.0
CHEMBL1082462,EFO_0001421,3.0
CHEMBL1082462,EFO_0003086,3.0
CHEMBL1082462,MONDO_0005148,3.0
CHEMBL1082508,MONDO_0005180,2.0
CHEMBL1082607,EFO_0001073,4.0
CHEMBL1082607,EFO_0006505,4.0
CHEMBL1082607,EFO_0000341,4.0
CHEMBL1082607,MONDO_0004979,4.0
CHEMBL1082607,EFO_0007183,4.0
CHEMBL1082607,EFO_0000464,4.0
CHEMBL1082723,EFO_0007444,2.0
CHEMBL1082723,EFO_0001068,2.0
CHEMBL1083385,EFO_0004265,4.0
CHEMBL1083385,EFO_0000612,4.0
CHEMBL1083385,EFO_0001645,4.0
CHEMBL1083385,EFO_0003869,4.0
CHEMBL1083385,HP_0002239,4.0
CHEMBL1083385,EFO_0000712,4.0
CHEMBL1083385,HP_0002140,4.0
CHEMBL1083385,EFO_0005672,4.0
CHEMBL1083385,EFO_1000985,4.0
CHEMBL1083385,EFO_0000556,4.0
CHEMBL1083390,MONDO_0004975,3.0
CHEMBL1083390,HP_0000726,3.0
CHEMBL108358,EFO_0000616,2.0
CHEMBL1083659,EFO_0009267,4.0
CHEMBL1083659,EFO_0003768,4.0
CHEMBL1083659,MONDO_0004975,4.0
CHEMBL1083659,EFO_0003877,4.0
CHEMBL1083659,EFO_0003758,4.0
CHEMBL1083659,EFO_0004698,4.0
CHEMBL1083659,EFO_0004319,4.0
CHEMBL1083659,EFO_0004270,4.0
CHEMBL1083659,EFO_0008568,4.0
CHEMBL1083659,MONDO_0007079,4.0
CHEMBL1083659,EFO_0010702,4.0
CHEMBL1083993,EFO_0000275,4.0
CHEMBL1083993,EFO_0005529,4.0
CHEMBL1083993,MONDO_0019438,4.0
CHEMBL1083993,EFO_0004287,4.0
CHEMBL1083993,EFO_0003144,4.0
CHEMBL1083993,EFO_0005306,4.0
CHEMBL1083993,HP_0004308,4.0
CHEMBL1084172,EFO_0000341,4.0
CHEMBL1084172,EFO_0000464,4.0
CHEMBL1084172,MONDO_0004979,4.0
CHEMBL1084172,EFO_0006505,4.0
CHEMBL1084173,EFO_0000341,2.0
CHEMBL1084617,EFO_0005672,2.0
CHEMBL1085,EFO_0005407,4.0
CHEMBL108545,EFO_0000546,4.0
CHEMBL108545,EFO_0005856,4.0
CHEMBL108545,EFO_0003843,4.0
CHEMBL108545,EFO_1001434,4.0
CHEMBL108545,HP_0003394,4.0
CHEMBL108545,EFO_0009582,4.0
CHEMBL108545,HP_0003326,4.0
CHEMBL108545,EFO_1000941,4.0
CHEMBL108545,HP_0003418,4.0
CHEMBL1085699,EFO_0000319,3.0
CHEMBL1085699,EFO_0000537,3.0
CHEMBL1086,EFO_0003958,4.0
CHEMBL1086,EFO_0009552,4.0
CHEMBL1086,HP_0000989,4.0
CHEMBL1086218,EFO_0000218,3.0
CHEMBL1086218,EFO_0000223,3.0
CHEMBL1086218,EFO_0003027,3.0
CHEMBL1086218,EFO_0003025,3.0
CHEMBL1086218,EFO_0000691,3.0
CHEMBL1086218,EFO_0000565,3.0
CHEMBL1086218,EFO_0003028,3.0
CHEMBL1086218,EFO_0003029,3.0
CHEMBL1086218,MONDO_0007254,3.0
CHEMBL1086218,EFO_0009708,3.0
CHEMBL1086218,EFO_0000681,3.0
CHEMBL1086218,EFO_0004251,3.0
CHEMBL1086218,EFO_0000198,3.0
CHEMBL1086218,MONDO_0008170,3.0
CHEMBL1086218,EFO_0001378,3.0
CHEMBL1086218,EFO_0000574,3.0
CHEMBL1086218,EFO_0003865,3.0
CHEMBL1086218,EFO_0000221,3.0
CHEMBL1086440,EFO_1001342,4.0
CHEMBL1086440,EFO_1001324,4.0
CHEMBL1086863,MONDO_0001187,4.0
CHEMBL1086863,EFO_0000519,4.0
CHEMBL1086863,MONDO_0008903,4.0
CHEMBL1086863,MONDO_0002367,4.0
CHEMBL1086863,MONDO_0018906,4.0
CHEMBL1086863,EFO_0000641,4.0
CHEMBL1086863,EFO_0000685,4.0
CHEMBL1086863,EFO_0003843,4.0
CHEMBL1086863,EFO_0000349,4.0
CHEMBL1086863,MONDO_0008667,4.0
CHEMBL1086863,MONDO_0009348,4.0
CHEMBL1086863,MONDO_0004992,4.0
CHEMBL1086863,EFO_0001642,4.0
CHEMBL1086863,EFO_0000574,4.0
CHEMBL1086863,EFO_0004142,4.0
CHEMBL1086863,EFO_0000222,4.0
CHEMBL1086863,EFO_0001416,4.0
CHEMBL1086863,EFO_0002618,4.0
CHEMBL1086863,EFO_0003968,4.0
CHEMBL1086863,EFO_0000183,4.0
CHEMBL1086863,EFO_0000616,4.0
CHEMBL1086863,EFO_0000691,4.0
CHEMBL1086863,MONDO_0004192,4.0
CHEMBL1086863,EFO_0000756,4.0
CHEMBL1086863,MONDO_0007254,4.0
CHEMBL1086863,MONDO_0008315,4.0
